,고유번호,기업명,자산총계,부채총계,자본총계,당기순이익,연도
2170,00163114,서연,2215361999525,1410355863136,805006136389,-95326225697,2019
2171,00163196,한일철강,319370011727,170314924442,149055087285,-10882920830,2019
2172,00164478,현대건설,18226972000000,9511990000000,8714982000000,573331000000,2019
2173,00164812,현대코퍼레이션,1444593616368,1102839093591,341754522777,16439542405,2019
2174,00165680,호텔신라,3527280624051,2607739512729,919541111322,134734038492,2019
2175,00166227,화승인더스트리,1270683673581,817269739411,453413934170,80878438237,2019
2176,00166315,화신,808403060806,508676302440,299726758366,6622598513,2019
2177,00188089,한섬,1323644544934,278090262447,1045554282487,85260969635,2019
2178,00226352,케이엠더블유,427046657502,210264016322,216782641180,102659893453,2019
2179,00255619,강원랜드,4438119305668,720360229425,3717759076243,334653892485,2019
2180,00260408,팜스코,979237806149,679266898196,299970907953,-7958646615,2019
2181,00274933,신세계푸드,733262621980,418161657965,315100964015,4352741225,2019
2182,00306162,상상인,3627156734872,3008493635568,618663099304,120386462123,2019
2183,00318316,대아티아이,148267017604,51619136518,96647881086,2334928616,2019
2184,00347734,진양화학,37462386194,10808733100,26653653094,-2096052948,2019
2185,00361488,텔코웨어,127373937377,16275857224,111098080153,4283361457,2019
2186,00362238,휴비스,877170812678,481045043591,396125769087,-293323669,2019
2187,00362441,현대오토에버,1026696505989,511685705355,515010800634,56872512361,2019
2188,00369657,리노공업,325715904234,25537737867,300178166367,52790182377,2019
2189,00409672,티비에이치글로벌,175534400772,67853619651,107680781121,-77400561360,2019
2190,00425351,멀티캠퍼스,204059370325,91822206323,112237164002,17310464344,2019
2191,00428251,현대백화점,7623094297000,2643807874000,3831705742000,243010565000,2019
2192,00447609,비에이치,477943795573,198485725797,279458069776,56601199305,2019
2193,00453488,다이나믹디자인,158469191490,136973709040,21495482450,-5543389950,2019
2194,00469799,이엔플러스,117265158693,71424498860,45840659833,-34347929092,2019
2195,00480455,STX엔진,828375000000,590910000000,237465000000,20377000000,2019
2196,00503668,LIG넥스원,2317491215306,1683516817394,633974397912,3185323837,2019
2197,00523307,다원시스,535778019551,325034135671,210743883880,4247763098,2019
2198,00525642,코오롱생명과학,278294780997,177274347813,101020433184,-92323436698,2019
2199,00531014,유진테크,278351029018,33094339899,245256689119,10808360718,2019
2200,00565154,이노션,2075507093635,1294511571978,780995521657,94564534285,2019
2201,00681142,쌍방울,340359626428,174319622767,166040003661,-36403524264,2019
2202,00706715,미원홀딩스,315171349686,117560804316,197610545370,16268199700,2019
2203,01032404,콜마비앤에이치,386373979056,131822570388,254551408668,54752737338,2019
2204,01032413,해성디에스,326587242970,118049126102,208538116868,18231057672,2019
2205,01128613,화승엔터프라이즈,978863217935,611401224702,367461993233,65186144022,2019
2206,01205329,크라운제과,332902889749,190854656820,142048232929,18937764327,2019
2207,01234507,매일유업,675195953258,271561494860,403634458398,64335095875,2019
2208,01263022,BGF리테일,2172410899706,1549815137631,622595762075,151377053549,2019
2209,00101220,KG케미칼,4151542217468,2799967271529,1351574945939,219341422536,2019
2210,00101488,경동나비엔,609808342818,308765718718,301042624100,27852089787,2019
2211,00101628,경방,1370742491338,629189292265,741553199073,43621630599,2019
2212,00102432,계룡건설산업,2006740304864,1504073074349,502667230515,74556837875,2019
2213,00103662,광명전기,156712705142,51313844678,105398860464,7118200306,2019
2214,00107066,남광토건,202566664735,149693738887,52872925848,3863897049,2019
2215,00109718,사조대림,1070930246805,647042371610,423887875195,87072853404,2019
2216,00109754,대림비앤코,309166165986,149756703802,159409462184,2026520450,2019
2217,00109806,삼일씨엔에스,337219744327,58448022569,278771721758,2682983108,2019
2218,00113544,대한화섬,609361575519,75955910236,533405665283,22519885179,2019
2219,00113614,대현,263695073006,64524570056,199170502950,16638710623,2019
2220,00115287,동방,628416350561,512774958198,115641392363,-8669487669,2019
2221,00115612,동부건설,891902884847,471304860114,420598024733,59804629683,2019
2222,00117337,동양,1017398588370,198252711538,819145876832,-2263037601,2019
2223,00118266,DRB동일,745278926520,283757306556,461521619964,3484424089,2019
2224,00119007,무림P&P,1350311527213,729754370711,620557156502,10362657176,2019
2225,00119140,핸즈코퍼레이션,851081160313,526810418216,324270742097,7064346157,2019
2226,00119672,두올,364345053477,187265017251,177080036226,13087164769,2019
2227,00121288,모나미,181549399377,106020401164,75528998213,-1681077971,2019
2228,00121932,미원상사,280693590389,56138292339,224555298050,31123175047,2019
2229,00122481,태경비케이,301367427835,98531828542,202835599293,9812086043,2019
2230,00124780,사조씨푸드,348095569511,143844479694,204251089817,-5644559594,2019
2231,00126779,삼아알미늄,208472995235,99644710071,108828285164,4952309285,2019
2232,00127200,삼영전자공업,502682602784,18289510604,484393092180,8554284980,2019
2233,00128032,삼일제약,183874717250,121602281627,62272435623,786258293,2019
2234,00128111,포스코엠텍,129016969825,39056698845,89960270980,10576708447,2019
2235,00128227,삼정펄프,206283506389,21658225341,184625281048,4670508769,2019
2236,00129989,코스모신소재,264756490424,113691884328,151064606096,-1800133133,2019
2237,00130763,서울반도체,1322136396170,576440639170,745695757000,35836881477,2019
2238,00133706,세하,187833214644,149923675381,37909539263,11222339597,2019
2239,00135777,신대양제지,768604072999,194818135525,573785937474,72267791568,2019
2240,00136086,무림페이퍼,2158547899783,1470638050723,687909849060,-6845806376,2019
2241,00137207,유니켐,169681995778,80965533965,88716461813,16186989973,2019
2242,00139764,에넥스,132037408231,77860306378,54177101853,-3764886077,2019
2243,00140946,한솔로지스틱스,166754678756,119699483929,47055194827,5908752720,2019
2244,00141404,영풍제지,139524104885,19838156161,119685948724,9277190837,2019
2245,00141875,사조오양,311156562419,143598138355,167558424064,13214801065,2019
2246,00144395,동서,1478277015581,126335145726,1351941869855,140545751689,2019
2247,00145163,파미셀,63265982550,11746852559,51519129991,4347128284,2019
2248,00145464,이구산업,263335449030,162112437879,101223011151,-3359895356,2019
2249,00145862,인천도시가스,365312455415,180346483398,184965972017,10707998891,2019
2250,00146649,일진홀딩스,1188576506058,672094217546,516482288512,22415546505,2019
2251,00148364,하림지주,8615722154016,5166235938778,3449486215238,94582868669,2019
2252,00148443,제일파마홀딩스,846474533629,363437471107,483037062522,-95854011087,2019
2253,00148522,퍼스텍,182110597918,154832769561,27277828357,-10486349719,2019
2254,00148939,조광피혁,295821868674,20809836503,275012032171,14499686533,2019
2255,00148984,조선내화,1069059371954,365726925104,703332446850,32214373350,2019
2256,00154426,아이에이치큐,165807958847,28956887269,136851071578,-66279161242,2019
2257,00155212,포스코 ICT,675419399549,309150208218,366269191331,39675367921,2019
2258,00158307,롯데하이마트,3107565420859,1185665778098,1921899642761,-99907277575,2019
2259,00158316,NICE,2564827369380,1341206286771,1223621082609,77665756573,2019
2260,00159209,한전기술,735206870620,242994111188,492212759432,26397847129,2019
2261,00159218,한전KPS,1359433324644,296015246267,1063418078377,153331330778,2019
2262,00159254,한국전자홀딩스,389933341083,147646969359,242286371724,-23794401213,2019
2263,00159795,한국카본,397589485374,84870941179,312718544195,17701679655,2019
2264,00160418,한국프랜지공업,652275269935,424144042787,228131227148,10919773019,2019
2265,00162072,한신기계공업,93965863835,12986088042,80979775793,1615228822,2019
2266,00163345,DB,363158130330,152166922511,210991207819,4404485641,2019
2267,00164672,한일현대시멘트,560204794145,355590468482,204614325663,41318305873,2019
2268,00172291,더존비즈온,727012780633,364007766867,363005013766,51025561350,2019
2269,00173698,신일전자,100086380398,30625974210,69460406188,4298520011,2019
2270,00180795,인팩,294347209475,184418129053,109929080422,-4856788242,2019
2271,00181943,에스제이엠홀딩스,308888413242,56116304441,252772108801,9333722574,2019
2272,00184667,유진기업,4527888217431,3736492991702,791395225729,19602100980,2019
2273,00218575,황금에스티,390222792037,107255290497,282967501540,23664534488,2019
2274,00223762,지니뮤직,233880648315,81194526967,152686121348,7314176925,2019
2275,00228536,현대에버다임,280365328171,90466819514,189898508657,1160130152,2019
2276,00248974,하나제약,263033793707,42702232341,220331561366,28303724602,2019
2277,00249247,YG PLUS,156670578363,44894768053,111775810310,-4249703454,2019
2278,00332927,제이에스코퍼레이션,201631124249,44720466037,156910658212,8222160651,2019
2279,00358271,에스에프에이,1805907173232,693841814842,1112065358390,146968500221,2019
2280,00359395,헬릭스미스,371438506458,172372699534,199065806924,-108359903059,2019
2281,00365989,용평리조트,849935618519,454153340780,395782277739,-13791548187,2019
2282,00399694,아프리카TV,228549555437,106760702207,121788853230,34160385821,2019
2283,00411048,에스앤에스텍,135575183770,46990903601,88584280169,10098863172,2019
2284,00416654,유엔젤,46198028277,10751209134,35446819143,-5148664994,2019
2285,00423690,삼성출판사,241486314962,120006199846,121480115116,6603129745,2019
2286,00450010,센트랄모텍,235415923333,137676497872,97739425461,5125839877,2019
2287,00524421,테스,247901531213,32982192119,214919339094,9749999534,2019
2288,00525679,차바이오텍,1162923422163,496625076998,666298345165,52368083376,2019
2289,00540340,코리아센터,344866909383,146722498914,198144410469,7018471904,2019
2290,00579980,아이티엠반도체,430519931206,164155697163,266364234043,41666847581,2019
2291,00606886,엔지켐생명과학,84991166472,10950625229,74040541243,-16879076540,2019
2292,00635134,CJ제일제당,26280632351000,16799151931000,9481480420000,191028303000,2019
2293,00684714,풍산,2562507866141,1178693551157,1383814314984,17625569038,2019
2294,00815369,에스제이엠,220444686043,45446252745,174998433298,7568879089,2019
2295,00888347,휴젤,894690013619,150419074817,744270938802,50278332948,2019
2296,00897752,천보,235236915602,24633258680,210603656922,23052430719,2019
2297,00957735,클리오,236650517867,91353625380,145296892487,2942264888,2019
2298,00992871,종근당,801352143165,326398912194,474953230971,52975285302,2019
2299,01010110,더블유게임즈,1074710470364,427556203565,647154266799,110292804888,2019
2300,01060744,한솔제지,1743277584645,1131203161349,612074423296,40023860413,2019
2301,01078178,RFHIC,260240850837,44667915374,215572935463,20164377270,2019
2302,01093007,LS전선아시아,359661266694,198432816165,161228450529,17089089433,2019
2303,01110678,유틸렉스,76010007593,13182383460,62827624133,-17131242044,2019
2304,01168383,일동제약,612722852883,359831340007,252891512876,-13443583234,2019
2305,01234297,미원에스씨,311855158584,62545070863,249310087721,39565303971,2019
2306,01236897,제일약품,401585119334,231540835525,170044283809,-10584593159,2019
2307,01262032,롯데정보통신,696683399862,306273349391,390410050471,53000368886,2019
2308,00101664,경보제약,237816741516,88653237210,149163504306,5285239394,2019
2309,00102618,계양전기,281736766096,103813136493,177923629603,-2538604866,2019
2310,00103626,한솔피엔에스,103412316177,62354387703,41057928474,3156354536,2019
2311,00104722,국제약품,134593614097,73639660970,60953953127,-4761811946,2019
2312,00106119,금양,224222540377,155935476796,68287063581,-10903987298,2019
2313,00106313,금호건설,1337430597464,960937993615,376492603849,11717127204,2019
2314,00108746,큐로,217020141543,119240656535,97779485008,3181372267,2019
2315,00109514,티웨이홀딩스,871001110157,625218171717,245782938440,-47661884441,2019
2316,00110750,리더스 기술투자,25947435935,5790250723,20157185212,-3261240272,2019
2317,00111999,대원제약,327532232677,123315892514,204216340163,26879412658,2019
2318,00112022,대원화성,130497955372,51069775611,79428179761,5860058409,2019
2319,00112651,대창,576144363475,361059361919,215085001556,4690761378,2019
2320,00112679,대창단조,238563736894,48065734949,190498001945,15614481737,2019
2321,00113207,대한전선,1235075989000,922429403000,312646586000,-12627729000,2019
2322,00114093,덕성,102872751858,39884766980,62987984878,184844557,2019
2323,00117179,디와이,754539000888,280209603778,474329397110,32061558859,2019
2324,00117498,스틱인베스트먼트,220935120299,64403300464,156531819835,11097059262,2019
2325,00117577,오리온홀딩스,4366333653455,1028708207337,3337625446118,156389780756,2019
2326,00117726,동양피스톤,350293855447,242098804765,108195050682,10005403174,2019
2327,00118965,티에이치엔,265425461465,202364671724,63060789741,17138535127,2019
2328,00122056,미창석유공업,295367498211,37418991515,257948506696,17725859903,2019
2329,00122472,백광산업,328845192767,161499167766,167346025001,16028599124,2019
2330,00122694,범양건영,138462329746,68465634074,69996695672,19716990471,2019
